,Unnamed: 0,State,Year,Pop,X.1,X,Management,Specialisation,Seats,censuscode,ST_CEN_CD,UG_PG,st_new,Seats2
1072,1073,ANDHRA PRADESH,2001.0,75728400.0,5734.0,5734.0,Both,Hepatology,0.0,553.0,2.0,PG,Andhra Pradesh,0.0
1073,1074,ODISHA,2001.0,36707900.0,8.0,8.0,Private,All,0.0,384.0,26.0,PG,Odisha,0.0
1074,1075,ODISHA,2001.0,36707900.0,34.0,34.0,Public,All,78.0,384.0,26.0,PG,Odisha,2.1248831995292603
1075,1076,ODISHA,2001.0,36707900.0,111.0,111.0,Both,All,78.0,384.0,26.0,PG,Odisha,2.1248831995292603
1076,1077,ODISHA,2001.0,36707900.0,163.0,163.0,Private,Anaesthesia,0.0,384.0,26.0,PG,Odisha,0.0
1077,1078,ODISHA,2001.0,36707900.0,189.0,189.0,Public,Anaesthesia,15.0,384.0,26.0,PG,Odisha,0.40863138452485703
1078,1079,ODISHA,2001.0,36707900.0,266.0,266.0,Both,Anaesthesia,15.0,384.0,26.0,PG,Odisha,0.40863138452485703
1079,1080,ODISHA,2001.0,36707900.0,318.0,318.0,Private,Cardiology,0.0,384.0,26.0,PG,Odisha,0.0
1080,1081,ODISHA,2001.0,36707900.0,344.0,344.0,Public,Cardiology,6.0,384.0,26.0,PG,Odisha,0.163452553809943
1081,1082,ODISHA,2001.0,36707900.0,421.0,421.0,Both,Cardiology,6.0,384.0,26.0,PG,Odisha,0.163452553809943
1082,1083,ODISHA,2001.0,36707900.0,473.0,473.0,Private,Neurology,0.0,384.0,26.0,PG,Odisha,0.0
1083,1084,ODISHA,2001.0,36707900.0,499.0,499.0,Public,Neurology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1084,1085,ODISHA,2001.0,36707900.0,576.0,576.0,Both,Neurology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1085,1086,ODISHA,2001.0,36707900.0,628.0,628.0,Private,Oncology,0.0,384.0,26.0,PG,Odisha,0.0
1086,1087,ODISHA,2001.0,36707900.0,654.0,654.0,Public,Oncology,0.0,384.0,26.0,PG,Odisha,0.0
1087,1088,ODISHA,2001.0,36707900.0,731.0,731.0,Both,Oncology,0.0,384.0,26.0,PG,Odisha,0.0
1088,1089,ODISHA,2001.0,36707900.0,783.0,783.0,Private,Psychiatry,0.0,384.0,26.0,PG,Odisha,0.0
1089,1090,ODISHA,2001.0,36707900.0,809.0,809.0,Public,Psychiatry,4.0,384.0,26.0,PG,Odisha,0.108968369206629
1090,1091,ODISHA,2001.0,36707900.0,886.0,886.0,Both,Psychiatry,4.0,384.0,26.0,PG,Odisha,0.108968369206629
1091,1092,ODISHA,2001.0,36707900.0,938.0,938.0,Private,Forensic,0.0,384.0,26.0,PG,Odisha,0.0
1092,1093,ODISHA,2001.0,36707900.0,964.0,964.0,Public,Forensic,3.0,384.0,26.0,PG,Odisha,0.0817262769049714
1093,1094,ODISHA,2001.0,36707900.0,1041.0,1041.0,Both,Forensic,3.0,384.0,26.0,PG,Odisha,0.0817262769049714
1094,1095,ODISHA,2001.0,36707900.0,1093.0,1093.0,Private,Haematology,0.0,384.0,26.0,PG,Odisha,0.0
1095,1096,ODISHA,2001.0,36707900.0,1119.0,1119.0,Public,Haematology,0.0,384.0,26.0,PG,Odisha,0.0
1096,1097,ODISHA,2001.0,36707900.0,1196.0,1196.0,Both,Haematology,0.0,384.0,26.0,PG,Odisha,0.0
1097,1098,ODISHA,2001.0,36707900.0,1248.0,1248.0,Private,Gynaecology,0.0,384.0,26.0,PG,Odisha,0.0
1098,1099,ODISHA,2001.0,36707900.0,1274.0,1274.0,Public,Gynaecology,17.0,384.0,26.0,PG,Odisha,0.46311556912817103
1099,1100,ODISHA,2001.0,36707900.0,1351.0,1351.0,Both,Gynaecology,17.0,384.0,26.0,PG,Odisha,0.46311556912817103
1100,1101,ODISHA,2001.0,36707900.0,1403.0,1403.0,Private,Endocrinology,0.0,384.0,26.0,PG,Odisha,0.0
1101,1102,ODISHA,2001.0,36707900.0,1429.0,1429.0,Public,Endocrinology,0.0,384.0,26.0,PG,Odisha,0.0
1102,1103,ODISHA,2001.0,36707900.0,1506.0,1506.0,Both,Endocrinology,0.0,384.0,26.0,PG,Odisha,0.0
1103,1104,ODISHA,2001.0,36707900.0,1558.0,1558.0,Private,Ophthalmology,0.0,384.0,26.0,PG,Odisha,0.0
1104,1105,ODISHA,2001.0,36707900.0,1584.0,1584.0,Public,Ophthalmology,0.0,384.0,26.0,PG,Odisha,0.0
1105,1106,ODISHA,2001.0,36707900.0,1661.0,1661.0,Both,Ophthalmology,0.0,384.0,26.0,PG,Odisha,0.0
1106,1107,ODISHA,2001.0,36707900.0,1713.0,1713.0,Private,Pulmonology,0.0,384.0,26.0,PG,Odisha,0.0
1107,1108,ODISHA,2001.0,36707900.0,1739.0,1739.0,Public,Pulmonology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1108,1109,ODISHA,2001.0,36707900.0,1816.0,1816.0,Both,Pulmonology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1109,1110,ODISHA,2001.0,36707900.0,1868.0,1868.0,Private,Physiology,0.0,384.0,26.0,PG,Odisha,0.0
1110,1111,ODISHA,2001.0,36707900.0,1894.0,1894.0,Public,Physiology,0.0,384.0,26.0,PG,Odisha,0.0
1111,1112,ODISHA,2001.0,36707900.0,1971.0,1971.0,Both,Physiology,0.0,384.0,26.0,PG,Odisha,0.0
1112,1113,ODISHA,2001.0,36707900.0,2023.0,2023.0,Private,Thoracic,0.0,384.0,26.0,PG,Odisha,0.0
1113,1114,ODISHA,2001.0,36707900.0,2049.0,2049.0,Public,Thoracic,0.0,384.0,26.0,PG,Odisha,0.0
1114,1115,ODISHA,2001.0,36707900.0,2126.0,2126.0,Both,Thoracic,0.0,384.0,26.0,PG,Odisha,0.0
1115,1116,ODISHA,2001.0,36707900.0,2178.0,2178.0,Private,Pharmacology,0.0,384.0,26.0,PG,Odisha,0.0
1116,1117,ODISHA,2001.0,36707900.0,2204.0,2204.0,Public,Pharmacology,0.0,384.0,26.0,PG,Odisha,0.0
1117,1118,ODISHA,2001.0,36707900.0,2281.0,2281.0,Both,Pharmacology,0.0,384.0,26.0,PG,Odisha,0.0
1118,1119,ODISHA,2001.0,36707900.0,2333.0,2333.0,Private,Dermatology,0.0,384.0,26.0,PG,Odisha,0.0
1119,1120,ODISHA,2001.0,36707900.0,2359.0,2359.0,Public,Dermatology,0.0,384.0,26.0,PG,Odisha,0.0
1120,1121,ODISHA,2001.0,36707900.0,2436.0,2436.0,Both,Dermatology,0.0,384.0,26.0,PG,Odisha,0.0
1121,1122,ODISHA,2001.0,36707900.0,2488.0,2488.0,Private,Radiology,0.0,384.0,26.0,PG,Odisha,0.0
1122,1123,ODISHA,2001.0,36707900.0,2514.0,2514.0,Public,Radiology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1123,1124,ODISHA,2001.0,36707900.0,2591.0,2591.0,Both,Radiology,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1124,1125,ODISHA,2001.0,36707900.0,2643.0,2643.0,Private,Microbiology,0.0,384.0,26.0,PG,Odisha,0.0
1125,1126,ODISHA,2001.0,36707900.0,2669.0,2669.0,Public,Microbiology,7.0,384.0,26.0,PG,Odisha,0.1906946461116
1126,1127,ODISHA,2001.0,36707900.0,2746.0,2746.0,Both,Microbiology,7.0,384.0,26.0,PG,Odisha,0.1906946461116
1127,1128,ODISHA,2001.0,36707900.0,2798.0,2798.0,Private,Orthopaedics,0.0,384.0,26.0,PG,Odisha,0.0
1128,1129,ODISHA,2001.0,36707900.0,2824.0,2824.0,Public,Orthopaedics,3.0,384.0,26.0,PG,Odisha,0.0817262769049714
1129,1130,ODISHA,2001.0,36707900.0,2901.0,2901.0,Both,Orthopaedics,3.0,384.0,26.0,PG,Odisha,0.0817262769049714
1130,1131,ODISHA,2001.0,36707900.0,2953.0,2953.0,Private,Anatomy,0.0,384.0,26.0,PG,Odisha,0.0
1131,1132,ODISHA,2001.0,36707900.0,2979.0,2979.0,Public,Anatomy,0.0,384.0,26.0,PG,Odisha,0.0
1132,1133,ODISHA,2001.0,36707900.0,3056.0,3056.0,Both,Anatomy,0.0,384.0,26.0,PG,Odisha,0.0
1133,1134,ODISHA,2001.0,36707900.0,3108.0,3108.0,Private,General,0.0,384.0,26.0,PG,Odisha,0.0
1134,1135,ODISHA,2001.0,36707900.0,3134.0,3134.0,Public,General,0.0,384.0,26.0,PG,Odisha,0.0
1135,1136,ODISHA,2001.0,36707900.0,3211.0,3211.0,Both,General,0.0,384.0,26.0,PG,Odisha,0.0
1136,1137,ODISHA,2001.0,36707900.0,3263.0,3263.0,Private,Paediatrics,0.0,384.0,26.0,PG,Odisha,0.0
1137,1138,ODISHA,2001.0,36707900.0,3289.0,3289.0,Public,Paediatrics,0.0,384.0,26.0,PG,Odisha,0.0
1138,1139,ODISHA,2001.0,36707900.0,3366.0,3366.0,Both,Paediatrics,0.0,384.0,26.0,PG,Odisha,0.0
1139,1140,ODISHA,2001.0,36707900.0,3418.0,3418.0,Private,Urology,0.0,384.0,26.0,PG,Odisha,0.0
1140,1141,ODISHA,2001.0,36707900.0,3444.0,3444.0,Public,Urology,0.0,384.0,26.0,PG,Odisha,0.0
1141,1142,ODISHA,2001.0,36707900.0,3521.0,3521.0,Both,Urology,0.0,384.0,26.0,PG,Odisha,0.0
1142,1143,ODISHA,2001.0,36707900.0,3573.0,3573.0,Private,Nephrology,0.0,384.0,26.0,PG,Odisha,0.0
1143,1144,ODISHA,2001.0,36707900.0,3599.0,3599.0,Public,Nephrology,0.0,384.0,26.0,PG,Odisha,0.0
1144,1145,ODISHA,2001.0,36707900.0,3676.0,3676.0,Both,Nephrology,0.0,384.0,26.0,PG,Odisha,0.0
1145,1146,ODISHA,2001.0,36707900.0,3728.0,3728.0,Private,Gastroenterology,0.0,384.0,26.0,PG,Odisha,0.0
1146,1147,ODISHA,2001.0,36707900.0,3754.0,3754.0,Public,Gastroenterology,0.0,384.0,26.0,PG,Odisha,0.0
1147,1148,ODISHA,2001.0,36707900.0,3831.0,3831.0,Both,Gastroenterology,0.0,384.0,26.0,PG,Odisha,0.0
1148,1149,ODISHA,2001.0,36707900.0,3883.0,3883.0,Private,Rehabilitation,0.0,384.0,26.0,PG,Odisha,0.0
1149,1150,ODISHA,2001.0,36707900.0,3909.0,3909.0,Public,Rehabilitation,0.0,384.0,26.0,PG,Odisha,0.0
1150,1151,ODISHA,2001.0,36707900.0,3986.0,3986.0,Both,Rehabilitation,0.0,384.0,26.0,PG,Odisha,0.0
1151,1152,ODISHA,2001.0,36707900.0,4038.0,4038.0,Private,Pathology,0.0,384.0,26.0,PG,Odisha,0.0
1152,1153,ODISHA,2001.0,36707900.0,4064.0,4064.0,Public,Pathology,7.0,384.0,26.0,PG,Odisha,0.1906946461116
1153,1154,ODISHA,2001.0,36707900.0,4141.0,4141.0,Both,Pathology,7.0,384.0,26.0,PG,Odisha,0.1906946461116
1154,1155,ODISHA,2001.0,36707900.0,4193.0,4193.0,Private,PlasticSurgery,0.0,384.0,26.0,PG,Odisha,0.0
1155,1156,ODISHA,2001.0,36707900.0,4219.0,4219.0,Public,PlasticSurgery,0.0,384.0,26.0,PG,Odisha,0.0
1156,1157,ODISHA,2001.0,36707900.0,4296.0,4296.0,Both,PlasticSurgery,0.0,384.0,26.0,PG,Odisha,0.0
1157,1158,ODISHA,2001.0,36707900.0,4348.0,4348.0,Private,ENT,0.0,384.0,26.0,PG,Odisha,0.0
1158,1159,ODISHA,2001.0,36707900.0,4374.0,4374.0,Public,ENT,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1159,1160,ODISHA,2001.0,36707900.0,4451.0,4451.0,Both,ENT,2.0,384.0,26.0,PG,Odisha,0.0544841846033143
1160,1161,ODISHA,2001.0,36707900.0,4503.0,4503.0,Private,Geriatrics,0.0,384.0,26.0,PG,Odisha,0.0
1161,1162,ODISHA,2001.0,36707900.0,4529.0,4529.0,Public,Geriatrics,0.0,384.0,26.0,PG,Odisha,0.0
1162,1163,ODISHA,2001.0,36707900.0,4606.0,4606.0,Both,Geriatrics,0.0,384.0,26.0,PG,Odisha,0.0
1163,1164,ODISHA,2001.0,36707900.0,4658.0,4658.0,Private,Immunology,0.0,384.0,26.0,PG,Odisha,0.0
1164,1165,ODISHA,2001.0,36707900.0,4684.0,4684.0,Public,Immunology,0.0,384.0,26.0,PG,Odisha,0.0
1165,1166,ODISHA,2001.0,36707900.0,4761.0,4761.0,Both,Immunology,0.0,384.0,26.0,PG,Odisha,0.0
1166,1167,ODISHA,2001.0,36707900.0,4813.0,4813.0,Private,Admin,0.0,384.0,26.0,PG,Odisha,0.0
1167,1168,ODISHA,2001.0,36707900.0,4839.0,4839.0,Public,Admin,0.0,384.0,26.0,PG,Odisha,0.0
1168,1169,ODISHA,2001.0,36707900.0,4916.0,4916.0,Both,Admin,0.0,384.0,26.0,PG,Odisha,0.0
1169,1170,ODISHA,2001.0,36707900.0,4968.0,4968.0,Private,PublicHealth,0.0,384.0,26.0,PG,Odisha,0.0
1170,1171,ODISHA,2001.0,36707900.0,4994.0,4994.0,Public,PublicHealth,0.0,384.0,26.0,PG,Odisha,0.0
1171,1172,ODISHA,2001.0,36707900.0,5071.0,5071.0,Both,PublicHealth,0.0,384.0,26.0,PG,Odisha,0.0
1172,1173,ODISHA,2001.0,36707900.0,5123.0,5123.0,Private,Sports,0.0,384.0,26.0,PG,Odisha,0.0
1173,1174,ODISHA,2001.0,36707900.0,5149.0,5149.0,Public,Sports,0.0,384.0,26.0,PG,Odisha,0.0
1174,1175,ODISHA,2001.0,36707900.0,5226.0,5226.0,Both,Sports,0.0,384.0,26.0,PG,Odisha,0.0
1175,1176,ODISHA,2001.0,36707900.0,5278.0,5278.0,Private,Education,0.0,384.0,26.0,PG,Odisha,0.0
1176,1177,ODISHA,2001.0,36707900.0,5304.0,5304.0,Public,Education,0.0,384.0,26.0,PG,Odisha,0.0
1177,1178,ODISHA,2001.0,36707900.0,5381.0,5381.0,Both,Education,0.0,384.0,26.0,PG,Odisha,0.0
1178,1179,ODISHA,2001.0,36707900.0,5433.0,5433.0,Private,Genetics,0.0,384.0,26.0,PG,Odisha,0.0
1179,1180,ODISHA,2001.0,36707900.0,5459.0,5459.0,Public,Genetics,0.0,384.0,26.0,PG,Odisha,0.0
1180,1181,ODISHA,2001.0,36707900.0,5536.0,5536.0,Both,Genetics,0.0,384.0,26.0,PG,Odisha,0.0
1181,1182,ODISHA,2001.0,36707900.0,5588.0,5588.0,Private,Hepatology,0.0,384.0,26.0,PG,Odisha,0.0
1182,1183,ODISHA,2001.0,36707900.0,5614.0,5614.0,Public,Hepatology,0.0,384.0,26.0,PG,Odisha,0.0
1183,1184,ODISHA,2001.0,36707900.0,5691.0,5691.0,Both,Hepatology,0.0,384.0,26.0,PG,Odisha,0.0
1184,1185,TELANGANA,2001.0,,151.0,151.0,Private,All,9.0,,,PG,Telangana,
1185,1186,TELANGANA,2001.0,,153.0,153.0,Public,All,907.0,,,PG,Telangana,
1186,1187,TELANGANA,2001.0,,155.0,155.0,Both,All,916.0,,,PG,Telangana,
1187,1188,TELANGANA,2001.0,,306.0,306.0,Private,Anaesthesia,0.0,,,PG,Telangana,
1188,1189,TELANGANA,2001.0,,308.0,308.0,Public,Anaesthesia,95.0,,,PG,Telangana,
1189,1190,TELANGANA,2001.0,,310.0,310.0,Both,Anaesthesia,95.0,,,PG,Telangana,
1190,1191,TELANGANA,2001.0,,461.0,461.0,Private,Cardiology,0.0,,,PG,Telangana,
1191,1192,TELANGANA,2001.0,,463.0,463.0,Public,Cardiology,15.0,,,PG,Telangana,
1192,1193,TELANGANA,2001.0,,465.0,465.0,Both,Cardiology,15.0,,,PG,Telangana,
1193,1194,TELANGANA,2001.0,,616.0,616.0,Private,Neurology,0.0,,,PG,Telangana,
1194,1195,TELANGANA,2001.0,,618.0,618.0,Public,Neurology,15.0,,,PG,Telangana,
1195,1196,TELANGANA,2001.0,,620.0,620.0,Both,Neurology,15.0,,,PG,Telangana,
1196,1197,TELANGANA,2001.0,,771.0,771.0,Private,Oncology,0.0,,,PG,Telangana,
1197,1198,TELANGANA,2001.0,,773.0,773.0,Public,Oncology,0.0,,,PG,Telangana,
1198,1199,TELANGANA,2001.0,,775.0,775.0,Both,Oncology,0.0,,,PG,Telangana,
1199,1200,TELANGANA,2001.0,,926.0,926.0,Private,Psychiatry,1.0,,,PG,Telangana,
1200,1201,TELANGANA,2001.0,,928.0,928.0,Public,Psychiatry,14.0,,,PG,Telangana,
1201,1202,TELANGANA,2001.0,,930.0,930.0,Both,Psychiatry,15.0,,,PG,Telangana,
1202,1203,TELANGANA,2001.0,,1081.0,1081.0,Private,Forensic,0.0,,,PG,Telangana,
1203,1204,TELANGANA,2001.0,,1083.0,1083.0,Public,Forensic,20.0,,,PG,Telangana,
1204,1205,TELANGANA,2001.0,,1085.0,1085.0,Both,Forensic,20.0,,,PG,Telangana,
1205,1206,TELANGANA,2001.0,,1236.0,1236.0,Private,Haematology,0.0,,,PG,Telangana,
1206,1207,TELANGANA,2001.0,,1238.0,1238.0,Public,Haematology,0.0,,,PG,Telangana,
1207,1208,TELANGANA,2001.0,,1240.0,1240.0,Both,Haematology,0.0,,,PG,Telangana,
1208,1209,TELANGANA,2001.0,,1391.0,1391.0,Private,Gynaecology,2.0,,,PG,Telangana,
1209,1210,TELANGANA,2001.0,,1393.0,1393.0,Public,Gynaecology,122.0,,,PG,Telangana,
1210,1211,TELANGANA,2001.0,,1395.0,1395.0,Both,Gynaecology,124.0,,,PG,Telangana,
1211,1212,TELANGANA,2001.0,,1546.0,1546.0,Private,Endocrinology,0.0,,,PG,Telangana,
1212,1213,TELANGANA,2001.0,,1548.0,1548.0,Public,Endocrinology,0.0,,,PG,Telangana,
1213,1214,TELANGANA,2001.0,,1550.0,1550.0,Both,Endocrinology,0.0,,,PG,Telangana,
1214,1215,TELANGANA,2001.0,,1701.0,1701.0,Private,Ophthalmology,0.0,,,PG,Telangana,
1215,1216,TELANGANA,2001.0,,1703.0,1703.0,Public,Ophthalmology,62.0,,,PG,Telangana,
1216,1217,TELANGANA,2001.0,,1705.0,1705.0,Both,Ophthalmology,62.0,,,PG,Telangana,
1217,1218,TELANGANA,2001.0,,1856.0,1856.0,Private,Pulmonology,0.0,,,PG,Telangana,
1218,1219,TELANGANA,2001.0,,1858.0,1858.0,Public,Pulmonology,5.0,,,PG,Telangana,
1219,1220,TELANGANA,2001.0,,1860.0,1860.0,Both,Pulmonology,5.0,,,PG,Telangana,
1220,1221,TELANGANA,2001.0,,2011.0,2011.0,Private,Physiology,0.0,,,PG,Telangana,
1221,1222,TELANGANA,2001.0,,2013.0,2013.0,Public,Physiology,17.0,,,PG,Telangana,
1222,1223,TELANGANA,2001.0,,2015.0,2015.0,Both,Physiology,17.0,,,PG,Telangana,
1223,1224,TELANGANA,2001.0,,2166.0,2166.0,Private,Thoracic,0.0,,,PG,Telangana,
1224,1225,TELANGANA,2001.0,,2168.0,2168.0,Public,Thoracic,5.0,,,PG,Telangana,
1225,1226,TELANGANA,2001.0,,2170.0,2170.0,Both,Thoracic,5.0,,,PG,Telangana,
1226,1227,TELANGANA,2001.0,,2321.0,2321.0,Private,Pharmacology,0.0,,,PG,Telangana,
1227,1228,TELANGANA,2001.0,,2323.0,2323.0,Public,Pharmacology,26.0,,,PG,Telangana,
1228,1229,TELANGANA,2001.0,,2325.0,2325.0,Both,Pharmacology,26.0,,,PG,Telangana,
1229,1230,TELANGANA,2001.0,,2476.0,2476.0,Private,Dermatology,0.0,,,PG,Telangana,
1230,1231,TELANGANA,2001.0,,2478.0,2478.0,Public,Dermatology,28.0,,,PG,Telangana,
1231,1232,TELANGANA,2001.0,,2480.0,2480.0,Both,Dermatology,28.0,,,PG,Telangana,
1232,1233,TELANGANA,2001.0,,2631.0,2631.0,Private,Radiology,1.0,,,PG,Telangana,
1233,1234,TELANGANA,2001.0,,2633.0,2633.0,Public,Radiology,16.0,,,PG,Telangana,
1234,1235,TELANGANA,2001.0,,2635.0,2635.0,Both,Radiology,17.0,,,PG,Telangana,
1235,1236,TELANGANA,2001.0,,2786.0,2786.0,Private,Microbiology,0.0,,,PG,Telangana,
1236,1237,TELANGANA,2001.0,,2788.0,2788.0,Public,Microbiology,33.0,,,PG,Telangana,
1237,1238,TELANGANA,2001.0,,2790.0,2790.0,Both,Microbiology,33.0,,,PG,Telangana,
1238,1239,TELANGANA,2001.0,,2941.0,2941.0,Private,Orthopaedics,0.0,,,PG,Telangana,
1239,1240,TELANGANA,2001.0,,2943.0,2943.0,Public,Orthopaedics,35.0,,,PG,Telangana,
1240,1241,TELANGANA,2001.0,,2945.0,2945.0,Both,Orthopaedics,35.0,,,PG,Telangana,
1241,1242,TELANGANA,2001.0,,3096.0,3096.0,Private,Anatomy,0.0,,,PG,Telangana,
1242,1243,TELANGANA,2001.0,,3098.0,3098.0,Public,Anatomy,18.0,,,PG,Telangana,
1243,1244,TELANGANA,2001.0,,3100.0,3100.0,Both,Anatomy,18.0,,,PG,Telangana,
1244,1245,TELANGANA,2001.0,,3251.0,3251.0,Private,General,5.0,,,PG,Telangana,
1245,1246,TELANGANA,2001.0,,3253.0,3253.0,Public,General,153.0,,,PG,Telangana,
1246,1247,TELANGANA,2001.0,,3255.0,3255.0,Both,General,158.0,,,PG,Telangana,
1247,1248,TELANGANA,2001.0,,3406.0,3406.0,Private,Paediatrics,0.0,,,PG,Telangana,
1248,1249,TELANGANA,2001.0,,3408.0,3408.0,Public,Paediatrics,33.0,,,PG,Telangana,
1249,1250,TELANGANA,2001.0,,3410.0,3410.0,Both,Paediatrics,33.0,,,PG,Telangana,
1250,1251,TELANGANA,2001.0,,3561.0,3561.0,Private,Urology,0.0,,,PG,Telangana,
1251,1252,TELANGANA,2001.0,,3563.0,3563.0,Public,Urology,8.0,,,PG,Telangana,
1252,1253,TELANGANA,2001.0,,3565.0,3565.0,Both,Urology,8.0,,,PG,Telangana,
1253,1254,TELANGANA,2001.0,,3716.0,3716.0,Private,Nephrology,0.0,,,PG,Telangana,
1254,1255,TELANGANA,2001.0,,3718.0,3718.0,Public,Nephrology,4.0,,,PG,Telangana,
1255,1256,TELANGANA,2001.0,,3720.0,3720.0,Both,Nephrology,4.0,,,PG,Telangana,
1256,1257,TELANGANA,2001.0,,3871.0,3871.0,Private,Gastroenterology,0.0,,,PG,Telangana,
1257,1258,TELANGANA,2001.0,,3873.0,3873.0,Public,Gastroenterology,2.0,,,PG,Telangana,
1258,1259,TELANGANA,2001.0,,3875.0,3875.0,Both,Gastroenterology,2.0,,,PG,Telangana,
1259,1260,TELANGANA,2001.0,,4026.0,4026.0,Private,Rehabilitation,0.0,,,PG,Telangana,
1260,1261,TELANGANA,2001.0,,4028.0,4028.0,Public,Rehabilitation,0.0,,,PG,Telangana,
1261,1262,TELANGANA,2001.0,,4030.0,4030.0,Both,Rehabilitation,0.0,,,PG,Telangana,
1262,1263,TELANGANA,2001.0,,4181.0,4181.0,Private,Pathology,0.0,,,PG,Telangana,
1263,1264,TELANGANA,2001.0,,4183.0,4183.0,Public,Pathology,49.0,,,PG,Telangana,
1264,1265,TELANGANA,2001.0,,4185.0,4185.0,Both,Pathology,49.0,,,PG,Telangana,
1265,1266,TELANGANA,2001.0,,4336.0,4336.0,Private,PlasticSurgery,0.0,,,PG,Telangana,
1266,1267,TELANGANA,2001.0,,4338.0,4338.0,Public,PlasticSurgery,12.0,,,PG,Telangana,
1267,1268,TELANGANA,2001.0,,4340.0,4340.0,Both,PlasticSurgery,12.0,,,PG,Telangana,
1268,1269,TELANGANA,2001.0,,4491.0,4491.0,Private,ENT,0.0,,,PG,Telangana,
1269,1270,TELANGANA,2001.0,,4493.0,4493.0,Public,ENT,20.0,,,PG,Telangana,
1270,1271,TELANGANA,2001.0,,4495.0,4495.0,Both,ENT,20.0,,,PG,Telangana,
1271,1272,TELANGANA,2001.0,,4646.0,4646.0,Private,Geriatrics,0.0,,,PG,Telangana,
1272,1273,TELANGANA,2001.0,,4648.0,4648.0,Public,Geriatrics,0.0,,,PG,Telangana,
1273,1274,TELANGANA,2001.0,,4650.0,4650.0,Both,Geriatrics,0.0,,,PG,Telangana,
1274,1275,TELANGANA,2001.0,,4801.0,4801.0,Private,Immunology,0.0,,,PG,Telangana,
1275,1276,TELANGANA,2001.0,,4803.0,4803.0,Public,Immunology,0.0,,,PG,Telangana,
1276,1277,TELANGANA,2001.0,,4805.0,4805.0,Both,Immunology,0.0,,,PG,Telangana,
1277,1278,TELANGANA,2001.0,,4956.0,4956.0,Private,Admin,0.0,,,PG,Telangana,
1278,1279,TELANGANA,2001.0,,4958.0,4958.0,Public,Admin,3.0,,,PG,Telangana,
1279,1280,TELANGANA,2001.0,,4960.0,4960.0,Both,Admin,3.0,,,PG,Telangana,
1280,1281,TELANGANA,2001.0,,5111.0,5111.0,Private,PublicHealth,0.0,,,PG,Telangana,
1281,1282,TELANGANA,2001.0,,5113.0,5113.0,Public,PublicHealth,8.0,,,PG,Telangana,
1282,1283,TELANGANA,2001.0,,5115.0,5115.0,Both,PublicHealth,8.0,,,PG,Telangana,
1283,1284,TELANGANA,2001.0,,5266.0,5266.0,Private,Sports,0.0,,,PG,Telangana,
1284,1285,TELANGANA,2001.0,,5268.0,5268.0,Public,Sports,0.0,,,PG,Telangana,
1285,1286,TELANGANA,2001.0,,5270.0,5270.0,Both,Sports,0.0,,,PG,Telangana,
1286,1287,TELANGANA,2001.0,,5421.0,5421.0,Private,Education,0.0,,,PG,Telangana,
1287,1288,TELANGANA,2001.0,,5423.0,5423.0,Public,Education,0.0,,,PG,Telangana,
1288,1289,TELANGANA,2001.0,,5425.0,5425.0,Both,Education,0.0,,,PG,Telangana,
1289,1290,TELANGANA,2001.0,,5576.0,5576.0,Private,Genetics,0.0,,,PG,Telangana,
1290,1291,TELANGANA,2001.0,,5578.0,5578.0,Public,Genetics,0.0,,,PG,Telangana,
1291,1292,TELANGANA,2001.0,,5580.0,5580.0,Both,Genetics,0.0,,,PG,Telangana,
1292,1293,TELANGANA,2001.0,,5731.0,5731.0,Private,Hepatology,0.0,,,PG,Telangana,
1293,1294,TELANGANA,2001.0,,5733.0,5733.0,Public,Hepatology,0.0,,,PG,Telangana,
1294,1295,TELANGANA,2001.0,,5735.0,5735.0,Both,Hepatology,0.0,,,PG,Telangana,
1295,1296,KERALA,2001.0,31839000.0,5.0,5.0,Private,All,4.0,598.0,18.0,PG,Kerala,0.125632086434875
1296,1297,KERALA,2001.0,31839000.0,29.0,29.0,Public,All,303.0,598.0,18.0,PG,Kerala,9.51663054744182
1297,1298,KERALA,2001.0,31839000.0,105.0,105.0,Both,All,307.0,598.0,18.0,PG,Kerala,9.64226263387669
1298,1299,KERALA,2001.0,31839000.0,160.0,160.0,Private,Anaesthesia,0.0,598.0,18.0,PG,Kerala,0.0
1299,1300,KERALA,2001.0,31839000.0,184.0,184.0,Public,Anaesthesia,27.0,598.0,18.0,PG,Kerala,0.8480165834354091
1300,1301,KERALA,2001.0,31839000.0,260.0,260.0,Both,Anaesthesia,27.0,598.0,18.0,PG,Kerala,0.8480165834354091
1301,1302,KERALA,2001.0,31839000.0,315.0,315.0,Private,Cardiology,0.0,598.0,18.0,PG,Kerala,0.0
1302,1303,KERALA,2001.0,31839000.0,339.0,339.0,Public,Cardiology,12.0,598.0,18.0,PG,Kerala,0.37689625930462606
1303,1304,KERALA,2001.0,31839000.0,415.0,415.0,Both,Cardiology,12.0,598.0,18.0,PG,Kerala,0.37689625930462606
