"","State","Year","Pop","X.1","X","Management","Specialisation","Seats","censuscode","ST_CEN_CD","UG_PG","st_new","Seats2"
"1953","JAMMU & KASHMIR",2001,10070300,5273,5273,"Private","Education",0,14,15,"PG","Jammu & Kashmir",0
"1954","JAMMU & KASHMIR",2001,10070300,5296,5296,"Public","Education",0,14,15,"PG","Jammu & Kashmir",0
"1955","JAMMU & KASHMIR",2001,10070300,5372,5372,"Both","Education",0,14,15,"PG","Jammu & Kashmir",0
"1956","JAMMU & KASHMIR",2001,10070300,5428,5428,"Private","Genetics",0,14,15,"PG","Jammu & Kashmir",0
"1957","JAMMU & KASHMIR",2001,10070300,5451,5451,"Public","Genetics",0,14,15,"PG","Jammu & Kashmir",0
"1958","JAMMU & KASHMIR",2001,10070300,5527,5527,"Both","Genetics",0,14,15,"PG","Jammu & Kashmir",0
"1959","JAMMU & KASHMIR",2001,10070300,5583,5583,"Private","Hepatology",0,14,15,"PG","Jammu & Kashmir",0
"1960","JAMMU & KASHMIR",2001,10070300,5606,5606,"Public","Hepatology",0,14,15,"PG","Jammu & Kashmir",0
"1961","JAMMU & KASHMIR",2001,10070300,5682,5682,"Both","Hepatology",0,14,15,"PG","Jammu & Kashmir",0
"1962","UTTARAKHAND",2001,8489100,15,15,"Private","All",70,64,35,"PG","Uttarakhand",8.24586823102567
"1963","UTTARAKHAND",2001,8489100,40,40,"Public","All",0,64,35,"PG","Uttarakhand",0
"1964","UTTARAKHAND",2001,8489100,118,118,"Both","All",70,64,35,"PG","Uttarakhand",8.24586823102567
"1965","UTTARAKHAND",2001,8489100,170,170,"Private","Anaesthesia",5,64,35,"PG","Uttarakhand",0.588990587930405
"1966","UTTARAKHAND",2001,8489100,195,195,"Public","Anaesthesia",0,64,35,"PG","Uttarakhand",0
"1967","UTTARAKHAND",2001,8489100,273,273,"Both","Anaesthesia",5,64,35,"PG","Uttarakhand",0.588990587930405
"1968","UTTARAKHAND",2001,8489100,325,325,"Private","Cardiology",0,64,35,"PG","Uttarakhand",0
"1969","UTTARAKHAND",2001,8489100,350,350,"Public","Cardiology",0,64,35,"PG","Uttarakhand",0
"1970","UTTARAKHAND",2001,8489100,428,428,"Both","Cardiology",0,64,35,"PG","Uttarakhand",0
"1971","UTTARAKHAND",2001,8489100,480,480,"Private","Neurology",0,64,35,"PG","Uttarakhand",0
"1972","UTTARAKHAND",2001,8489100,505,505,"Public","Neurology",0,64,35,"PG","Uttarakhand",0
"1973","UTTARAKHAND",2001,8489100,583,583,"Both","Neurology",0,64,35,"PG","Uttarakhand",0
"1974","UTTARAKHAND",2001,8489100,635,635,"Private","Oncology",0,64,35,"PG","Uttarakhand",0
"1975","UTTARAKHAND",2001,8489100,660,660,"Public","Oncology",0,64,35,"PG","Uttarakhand",0
"1976","UTTARAKHAND",2001,8489100,738,738,"Both","Oncology",0,64,35,"PG","Uttarakhand",0
"1977","UTTARAKHAND",2001,8489100,790,790,"Private","Psychiatry",0,64,35,"PG","Uttarakhand",0
"1978","UTTARAKHAND",2001,8489100,815,815,"Public","Psychiatry",0,64,35,"PG","Uttarakhand",0
"1979","UTTARAKHAND",2001,8489100,893,893,"Both","Psychiatry",0,64,35,"PG","Uttarakhand",0
"1980","UTTARAKHAND",2001,8489100,945,945,"Private","Forensic",0,64,35,"PG","Uttarakhand",0
"1981","UTTARAKHAND",2001,8489100,970,970,"Public","Forensic",0,64,35,"PG","Uttarakhand",0
"1982","UTTARAKHAND",2001,8489100,1048,1048,"Both","Forensic",0,64,35,"PG","Uttarakhand",0
"1983","UTTARAKHAND",2001,8489100,1100,1100,"Private","Haematology",0,64,35,"PG","Uttarakhand",0
"1984","UTTARAKHAND",2001,8489100,1125,1125,"Public","Haematology",0,64,35,"PG","Uttarakhand",0
"1985","UTTARAKHAND",2001,8489100,1203,1203,"Both","Haematology",0,64,35,"PG","Uttarakhand",0
"1986","UTTARAKHAND",2001,8489100,1255,1255,"Private","Gynaecology",6,64,35,"PG","Uttarakhand",0.706788705516486
"1987","UTTARAKHAND",2001,8489100,1280,1280,"Public","Gynaecology",0,64,35,"PG","Uttarakhand",0
"1988","UTTARAKHAND",2001,8489100,1358,1358,"Both","Gynaecology",6,64,35,"PG","Uttarakhand",0.706788705516486
"1989","UTTARAKHAND",2001,8489100,1410,1410,"Private","Endocrinology",0,64,35,"PG","Uttarakhand",0
"1990","UTTARAKHAND",2001,8489100,1435,1435,"Public","Endocrinology",0,64,35,"PG","Uttarakhand",0
"1991","UTTARAKHAND",2001,8489100,1513,1513,"Both","Endocrinology",0,64,35,"PG","Uttarakhand",0
"1992","UTTARAKHAND",2001,8489100,1565,1565,"Private","Ophthalmology",4,64,35,"PG","Uttarakhand",0.471192470344324
"1993","UTTARAKHAND",2001,8489100,1590,1590,"Public","Ophthalmology",0,64,35,"PG","Uttarakhand",0
"1994","UTTARAKHAND",2001,8489100,1668,1668,"Both","Ophthalmology",4,64,35,"PG","Uttarakhand",0.471192470344324
"1995","UTTARAKHAND",2001,8489100,1720,1720,"Private","Pulmonology",0,64,35,"PG","Uttarakhand",0
"1996","UTTARAKHAND",2001,8489100,1745,1745,"Public","Pulmonology",0,64,35,"PG","Uttarakhand",0
"1997","UTTARAKHAND",2001,8489100,1823,1823,"Both","Pulmonology",0,64,35,"PG","Uttarakhand",0
"1998","UTTARAKHAND",2001,8489100,1875,1875,"Private","Physiology",4,64,35,"PG","Uttarakhand",0.471192470344324
"1999","UTTARAKHAND",2001,8489100,1900,1900,"Public","Physiology",0,64,35,"PG","Uttarakhand",0
"2000","UTTARAKHAND",2001,8489100,1978,1978,"Both","Physiology",4,64,35,"PG","Uttarakhand",0.471192470344324
"2001","UTTARAKHAND",2001,8489100,2030,2030,"Private","Thoracic",0,64,35,"PG","Uttarakhand",0
"2002","UTTARAKHAND",2001,8489100,2055,2055,"Public","Thoracic",0,64,35,"PG","Uttarakhand",0
"2003","UTTARAKHAND",2001,8489100,2133,2133,"Both","Thoracic",0,64,35,"PG","Uttarakhand",0
"2004","UTTARAKHAND",2001,8489100,2185,2185,"Private","Pharmacology",2,64,35,"PG","Uttarakhand",0.235596235172162
"2005","UTTARAKHAND",2001,8489100,2210,2210,"Public","Pharmacology",0,64,35,"PG","Uttarakhand",0
"2006","UTTARAKHAND",2001,8489100,2288,2288,"Both","Pharmacology",2,64,35,"PG","Uttarakhand",0.235596235172162
"2007","UTTARAKHAND",2001,8489100,2340,2340,"Private","Dermatology",0,64,35,"PG","Uttarakhand",0
"2008","UTTARAKHAND",2001,8489100,2365,2365,"Public","Dermatology",0,64,35,"PG","Uttarakhand",0
"2009","UTTARAKHAND",2001,8489100,2443,2443,"Both","Dermatology",0,64,35,"PG","Uttarakhand",0
"2010","UTTARAKHAND",2001,8489100,2495,2495,"Private","Radiology",9,64,35,"PG","Uttarakhand",1.06018305827473
"2011","UTTARAKHAND",2001,8489100,2520,2520,"Public","Radiology",0,64,35,"PG","Uttarakhand",0
"2012","UTTARAKHAND",2001,8489100,2598,2598,"Both","Radiology",9,64,35,"PG","Uttarakhand",1.06018305827473
"2013","UTTARAKHAND",2001,8489100,2650,2650,"Private","Microbiology",2,64,35,"PG","Uttarakhand",0.235596235172162
"2014","UTTARAKHAND",2001,8489100,2675,2675,"Public","Microbiology",0,64,35,"PG","Uttarakhand",0
"2015","UTTARAKHAND",2001,8489100,2753,2753,"Both","Microbiology",2,64,35,"PG","Uttarakhand",0.235596235172162
"2016","UTTARAKHAND",2001,8489100,2805,2805,"Private","Orthopaedics",6,64,35,"PG","Uttarakhand",0.706788705516486
"2017","UTTARAKHAND",2001,8489100,2830,2830,"Public","Orthopaedics",0,64,35,"PG","Uttarakhand",0
"2018","UTTARAKHAND",2001,8489100,2908,2908,"Both","Orthopaedics",6,64,35,"PG","Uttarakhand",0.706788705516486
"2019","UTTARAKHAND",2001,8489100,2960,2960,"Private","Anatomy",2,64,35,"PG","Uttarakhand",0.235596235172162
"2020","UTTARAKHAND",2001,8489100,2985,2985,"Public","Anatomy",0,64,35,"PG","Uttarakhand",0
"2021","UTTARAKHAND",2001,8489100,3063,3063,"Both","Anatomy",2,64,35,"PG","Uttarakhand",0.235596235172162
"2022","UTTARAKHAND",2001,8489100,3115,3115,"Private","General",16,64,35,"PG","Uttarakhand",1.8847698813773
"2023","UTTARAKHAND",2001,8489100,3140,3140,"Public","General",0,64,35,"PG","Uttarakhand",0
"2024","UTTARAKHAND",2001,8489100,3218,3218,"Both","General",16,64,35,"PG","Uttarakhand",1.8847698813773
"2025","UTTARAKHAND",2001,8489100,3270,3270,"Private","Paediatrics",2,64,35,"PG","Uttarakhand",0.235596235172162
"2026","UTTARAKHAND",2001,8489100,3295,3295,"Public","Paediatrics",0,64,35,"PG","Uttarakhand",0
"2027","UTTARAKHAND",2001,8489100,3373,3373,"Both","Paediatrics",2,64,35,"PG","Uttarakhand",0.235596235172162
"2028","UTTARAKHAND",2001,8489100,3425,3425,"Private","Urology",0,64,35,"PG","Uttarakhand",0
"2029","UTTARAKHAND",2001,8489100,3450,3450,"Public","Urology",0,64,35,"PG","Uttarakhand",0
"2030","UTTARAKHAND",2001,8489100,3528,3528,"Both","Urology",0,64,35,"PG","Uttarakhand",0
"2031","UTTARAKHAND",2001,8489100,3580,3580,"Private","Nephrology",0,64,35,"PG","Uttarakhand",0
"2032","UTTARAKHAND",2001,8489100,3605,3605,"Public","Nephrology",0,64,35,"PG","Uttarakhand",0
"2033","UTTARAKHAND",2001,8489100,3683,3683,"Both","Nephrology",0,64,35,"PG","Uttarakhand",0
"2034","UTTARAKHAND",2001,8489100,3735,3735,"Private","Gastroenterology",0,64,35,"PG","Uttarakhand",0
"2035","UTTARAKHAND",2001,8489100,3760,3760,"Public","Gastroenterology",0,64,35,"PG","Uttarakhand",0
"2036","UTTARAKHAND",2001,8489100,3838,3838,"Both","Gastroenterology",0,64,35,"PG","Uttarakhand",0
"2037","UTTARAKHAND",2001,8489100,3890,3890,"Private","Rehabilitation",0,64,35,"PG","Uttarakhand",0
"2038","UTTARAKHAND",2001,8489100,3915,3915,"Public","Rehabilitation",0,64,35,"PG","Uttarakhand",0
"2039","UTTARAKHAND",2001,8489100,3993,3993,"Both","Rehabilitation",0,64,35,"PG","Uttarakhand",0
"2040","UTTARAKHAND",2001,8489100,4045,4045,"Private","Pathology",6,64,35,"PG","Uttarakhand",0.706788705516486
"2041","UTTARAKHAND",2001,8489100,4070,4070,"Public","Pathology",0,64,35,"PG","Uttarakhand",0
"2042","UTTARAKHAND",2001,8489100,4148,4148,"Both","Pathology",6,64,35,"PG","Uttarakhand",0.706788705516486
"2043","UTTARAKHAND",2001,8489100,4200,4200,"Private","PlasticSurgery",0,64,35,"PG","Uttarakhand",0
"2044","UTTARAKHAND",2001,8489100,4225,4225,"Public","PlasticSurgery",0,64,35,"PG","Uttarakhand",0
"2045","UTTARAKHAND",2001,8489100,4303,4303,"Both","PlasticSurgery",0,64,35,"PG","Uttarakhand",0
"2046","UTTARAKHAND",2001,8489100,4355,4355,"Private","ENT",2,64,35,"PG","Uttarakhand",0.235596235172162
"2047","UTTARAKHAND",2001,8489100,4380,4380,"Public","ENT",0,64,35,"PG","Uttarakhand",0
"2048","UTTARAKHAND",2001,8489100,4458,4458,"Both","ENT",2,64,35,"PG","Uttarakhand",0.235596235172162
"2049","UTTARAKHAND",2001,8489100,4510,4510,"Private","Geriatrics",0,64,35,"PG","Uttarakhand",0
"2050","UTTARAKHAND",2001,8489100,4535,4535,"Public","Geriatrics",0,64,35,"PG","Uttarakhand",0
"2051","UTTARAKHAND",2001,8489100,4613,4613,"Both","Geriatrics",0,64,35,"PG","Uttarakhand",0
"2052","UTTARAKHAND",2001,8489100,4665,4665,"Private","Immunology",0,64,35,"PG","Uttarakhand",0
"2053","UTTARAKHAND",2001,8489100,4690,4690,"Public","Immunology",0,64,35,"PG","Uttarakhand",0
"2054","UTTARAKHAND",2001,8489100,4768,4768,"Both","Immunology",0,64,35,"PG","Uttarakhand",0
"2055","UTTARAKHAND",2001,8489100,4820,4820,"Private","Admin",0,64,35,"PG","Uttarakhand",0
"2056","UTTARAKHAND",2001,8489100,4845,4845,"Public","Admin",0,64,35,"PG","Uttarakhand",0
"2057","UTTARAKHAND",2001,8489100,4923,4923,"Both","Admin",0,64,35,"PG","Uttarakhand",0
"2058","UTTARAKHAND",2001,8489100,4975,4975,"Private","PublicHealth",0,64,35,"PG","Uttarakhand",0
"2059","UTTARAKHAND",2001,8489100,5000,5000,"Public","PublicHealth",0,64,35,"PG","Uttarakhand",0
"2060","UTTARAKHAND",2001,8489100,5078,5078,"Both","PublicHealth",0,64,35,"PG","Uttarakhand",0
"2061","UTTARAKHAND",2001,8489100,5130,5130,"Private","Sports",0,64,35,"PG","Uttarakhand",0
"2062","UTTARAKHAND",2001,8489100,5155,5155,"Public","Sports",0,64,35,"PG","Uttarakhand",0
"2063","UTTARAKHAND",2001,8489100,5233,5233,"Both","Sports",0,64,35,"PG","Uttarakhand",0
"2064","UTTARAKHAND",2001,8489100,5285,5285,"Private","Education",0,64,35,"PG","Uttarakhand",0
"2065","UTTARAKHAND",2001,8489100,5310,5310,"Public","Education",0,64,35,"PG","Uttarakhand",0
"2066","UTTARAKHAND",2001,8489100,5388,5388,"Both","Education",0,64,35,"PG","Uttarakhand",0
"2067","UTTARAKHAND",2001,8489100,5440,5440,"Private","Genetics",0,64,35,"PG","Uttarakhand",0
"2068","UTTARAKHAND",2001,8489100,5465,5465,"Public","Genetics",0,64,35,"PG","Uttarakhand",0
"2069","UTTARAKHAND",2001,8489100,5543,5543,"Both","Genetics",0,64,35,"PG","Uttarakhand",0
"2070","UTTARAKHAND",2001,8489100,5595,5595,"Private","Hepatology",0,64,35,"PG","Uttarakhand",0
"2071","UTTARAKHAND",2001,8489100,5620,5620,"Public","Hepatology",0,64,35,"PG","Uttarakhand",0
"2072","UTTARAKHAND",2001,8489100,5698,5698,"Both","Hepatology",0,64,35,"PG","Uttarakhand",0
"2073","HIMACHAL PRADESH",2001,6077453,25,25,"Public","All",12,30,14,"PG","Himachal Pradesh",1.97451136191428
"2074","HIMACHAL PRADESH",2001,6077453,101,101,"Both","All",12,30,14,"PG","Himachal Pradesh",1.97451136191428
"2075","HIMACHAL PRADESH",2001,6077453,180,180,"Public","Anaesthesia",0,30,14,"PG","Himachal Pradesh",0
"2076","HIMACHAL PRADESH",2001,6077453,256,256,"Both","Anaesthesia",0,30,14,"PG","Himachal Pradesh",0
"2077","HIMACHAL PRADESH",2001,6077453,335,335,"Public","Cardiology",0,30,14,"PG","Himachal Pradesh",0
"2078","HIMACHAL PRADESH",2001,6077453,411,411,"Both","Cardiology",0,30,14,"PG","Himachal Pradesh",0
"2079","HIMACHAL PRADESH",2001,6077453,490,490,"Public","Neurology",0,30,14,"PG","Himachal Pradesh",0
"2080","HIMACHAL PRADESH",2001,6077453,566,566,"Both","Neurology",0,30,14,"PG","Himachal Pradesh",0
"2081","HIMACHAL PRADESH",2001,6077453,645,645,"Public","Oncology",0,30,14,"PG","Himachal Pradesh",0
"2082","HIMACHAL PRADESH",2001,6077453,721,721,"Both","Oncology",0,30,14,"PG","Himachal Pradesh",0
"2083","HIMACHAL PRADESH",2001,6077453,800,800,"Public","Psychiatry",0,30,14,"PG","Himachal Pradesh",0
"2084","HIMACHAL PRADESH",2001,6077453,876,876,"Both","Psychiatry",0,30,14,"PG","Himachal Pradesh",0
"2085","HIMACHAL PRADESH",2001,6077453,955,955,"Public","Forensic",0,30,14,"PG","Himachal Pradesh",0
"2086","HIMACHAL PRADESH",2001,6077453,1031,1031,"Both","Forensic",0,30,14,"PG","Himachal Pradesh",0
"2087","HIMACHAL PRADESH",2001,6077453,1110,1110,"Public","Haematology",0,30,14,"PG","Himachal Pradesh",0
"2088","HIMACHAL PRADESH",2001,6077453,1186,1186,"Both","Haematology",0,30,14,"PG","Himachal Pradesh",0
"2089","HIMACHAL PRADESH",2001,6077453,1265,1265,"Public","Gynaecology",0,30,14,"PG","Himachal Pradesh",0
"2090","HIMACHAL PRADESH",2001,6077453,1341,1341,"Both","Gynaecology",0,30,14,"PG","Himachal Pradesh",0
"2091","HIMACHAL PRADESH",2001,6077453,1420,1420,"Public","Endocrinology",0,30,14,"PG","Himachal Pradesh",0
"2092","HIMACHAL PRADESH",2001,6077453,1496,1496,"Both","Endocrinology",0,30,14,"PG","Himachal Pradesh",0
"2093","HIMACHAL PRADESH",2001,6077453,1575,1575,"Public","Ophthalmology",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2094","HIMACHAL PRADESH",2001,6077453,1651,1651,"Both","Ophthalmology",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2095","HIMACHAL PRADESH",2001,6077453,1730,1730,"Public","Pulmonology",0,30,14,"PG","Himachal Pradesh",0
"2096","HIMACHAL PRADESH",2001,6077453,1806,1806,"Both","Pulmonology",0,30,14,"PG","Himachal Pradesh",0
"2097","HIMACHAL PRADESH",2001,6077453,1885,1885,"Public","Physiology",0,30,14,"PG","Himachal Pradesh",0
"2098","HIMACHAL PRADESH",2001,6077453,1961,1961,"Both","Physiology",0,30,14,"PG","Himachal Pradesh",0
"2099","HIMACHAL PRADESH",2001,6077453,2040,2040,"Public","Thoracic",0,30,14,"PG","Himachal Pradesh",0
"2100","HIMACHAL PRADESH",2001,6077453,2116,2116,"Both","Thoracic",0,30,14,"PG","Himachal Pradesh",0
"2101","HIMACHAL PRADESH",2001,6077453,2195,2195,"Public","Pharmacology",1,30,14,"PG","Himachal Pradesh",0.164542613492856
"2102","HIMACHAL PRADESH",2001,6077453,2271,2271,"Both","Pharmacology",1,30,14,"PG","Himachal Pradesh",0.164542613492856
"2103","HIMACHAL PRADESH",2001,6077453,2350,2350,"Public","Dermatology",0,30,14,"PG","Himachal Pradesh",0
"2104","HIMACHAL PRADESH",2001,6077453,2426,2426,"Both","Dermatology",0,30,14,"PG","Himachal Pradesh",0
"2105","HIMACHAL PRADESH",2001,6077453,2505,2505,"Public","Radiology",0,30,14,"PG","Himachal Pradesh",0
"2106","HIMACHAL PRADESH",2001,6077453,2581,2581,"Both","Radiology",0,30,14,"PG","Himachal Pradesh",0
"2107","HIMACHAL PRADESH",2001,6077453,2660,2660,"Public","Microbiology",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2108","HIMACHAL PRADESH",2001,6077453,2736,2736,"Both","Microbiology",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2109","HIMACHAL PRADESH",2001,6077453,2815,2815,"Public","Orthopaedics",0,30,14,"PG","Himachal Pradesh",0
"2110","HIMACHAL PRADESH",2001,6077453,2891,2891,"Both","Orthopaedics",0,30,14,"PG","Himachal Pradesh",0
"2111","HIMACHAL PRADESH",2001,6077453,2970,2970,"Public","Anatomy",0,30,14,"PG","Himachal Pradesh",0
"2112","HIMACHAL PRADESH",2001,6077453,3046,3046,"Both","Anatomy",0,30,14,"PG","Himachal Pradesh",0
"2113","HIMACHAL PRADESH",2001,6077453,3125,3125,"Public","General",0,30,14,"PG","Himachal Pradesh",0
"2114","HIMACHAL PRADESH",2001,6077453,3201,3201,"Both","General",0,30,14,"PG","Himachal Pradesh",0
"2115","HIMACHAL PRADESH",2001,6077453,3280,3280,"Public","Paediatrics",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2116","HIMACHAL PRADESH",2001,6077453,3356,3356,"Both","Paediatrics",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2117","HIMACHAL PRADESH",2001,6077453,3435,3435,"Public","Urology",0,30,14,"PG","Himachal Pradesh",0
"2118","HIMACHAL PRADESH",2001,6077453,3511,3511,"Both","Urology",0,30,14,"PG","Himachal Pradesh",0
"2119","HIMACHAL PRADESH",2001,6077453,3590,3590,"Public","Nephrology",0,30,14,"PG","Himachal Pradesh",0
"2120","HIMACHAL PRADESH",2001,6077453,3666,3666,"Both","Nephrology",0,30,14,"PG","Himachal Pradesh",0
"2121","HIMACHAL PRADESH",2001,6077453,3745,3745,"Public","Gastroenterology",0,30,14,"PG","Himachal Pradesh",0
"2122","HIMACHAL PRADESH",2001,6077453,3821,3821,"Both","Gastroenterology",0,30,14,"PG","Himachal Pradesh",0
"2123","HIMACHAL PRADESH",2001,6077453,3900,3900,"Public","Rehabilitation",0,30,14,"PG","Himachal Pradesh",0
"2124","HIMACHAL PRADESH",2001,6077453,3976,3976,"Both","Rehabilitation",0,30,14,"PG","Himachal Pradesh",0
"2125","HIMACHAL PRADESH",2001,6077453,4055,4055,"Public","Pathology",3,30,14,"PG","Himachal Pradesh",0.493627840478569
"2126","HIMACHAL PRADESH",2001,6077453,4131,4131,"Both","Pathology",3,30,14,"PG","Himachal Pradesh",0.493627840478569
"2127","HIMACHAL PRADESH",2001,6077453,4210,4210,"Public","PlasticSurgery",0,30,14,"PG","Himachal Pradesh",0
"2128","HIMACHAL PRADESH",2001,6077453,4286,4286,"Both","PlasticSurgery",0,30,14,"PG","Himachal Pradesh",0
"2129","HIMACHAL PRADESH",2001,6077453,4365,4365,"Public","ENT",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2130","HIMACHAL PRADESH",2001,6077453,4441,4441,"Both","ENT",2,30,14,"PG","Himachal Pradesh",0.329085226985713
"2131","HIMACHAL PRADESH",2001,6077453,4520,4520,"Public","Geriatrics",0,30,14,"PG","Himachal Pradesh",0
"2132","HIMACHAL PRADESH",2001,6077453,4596,4596,"Both","Geriatrics",0,30,14,"PG","Himachal Pradesh",0
"2133","HIMACHAL PRADESH",2001,6077453,4675,4675,"Public","Immunology",0,30,14,"PG","Himachal Pradesh",0
"2134","HIMACHAL PRADESH",2001,6077453,4751,4751,"Both","Immunology",0,30,14,"PG","Himachal Pradesh",0
"2135","HIMACHAL PRADESH",2001,6077453,4830,4830,"Public","Admin",0,30,14,"PG","Himachal Pradesh",0
"2136","HIMACHAL PRADESH",2001,6077453,4906,4906,"Both","Admin",0,30,14,"PG","Himachal Pradesh",0
"2137","HIMACHAL PRADESH",2001,6077453,4985,4985,"Public","PublicHealth",0,30,14,"PG","Himachal Pradesh",0
"2138","HIMACHAL PRADESH",2001,6077453,5061,5061,"Both","PublicHealth",0,30,14,"PG","Himachal Pradesh",0
"2139","HIMACHAL PRADESH",2001,6077453,5140,5140,"Public","Sports",0,30,14,"PG","Himachal Pradesh",0
"2140","HIMACHAL PRADESH",2001,6077453,5216,5216,"Both","Sports",0,30,14,"PG","Himachal Pradesh",0
"2141","HIMACHAL PRADESH",2001,6077453,5295,5295,"Public","Education",0,30,14,"PG","Himachal Pradesh",0
"2142","HIMACHAL PRADESH",2001,6077453,5371,5371,"Both","Education",0,30,14,"PG","Himachal Pradesh",0
"2143","HIMACHAL PRADESH",2001,6077453,5450,5450,"Public","Genetics",0,30,14,"PG","Himachal Pradesh",0
"2144","HIMACHAL PRADESH",2001,6077453,5526,5526,"Both","Genetics",0,30,14,"PG","Himachal Pradesh",0
"2145","HIMACHAL PRADESH",2001,6077453,5605,5605,"Public","Hepatology",0,30,14,"PG","Himachal Pradesh",0
"2146","HIMACHAL PRADESH",2001,6077453,5681,5681,"Both","Hepatology",0,30,14,"PG","Himachal Pradesh",0
"2147","TRIPURA",2001,3191880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","MEGHALAYA",2001,2306540,33,33,"Public","All",2,294,23,"PG","Meghalaya",0.867099638419451
"2149","MEGHALAYA",2001,2306540,109,109,"Both","All",2,294,23,"PG","Meghalaya",0.867099638419451
"2150","MEGHALAYA",2001,2306540,188,188,"Public","Anaesthesia",2,294,23,"PG","Meghalaya",0.867099638419451
"2151","MEGHALAYA",2001,2306540,264,264,"Both","Anaesthesia",2,294,23,"PG","Meghalaya",0.867099638419451
"2152","MEGHALAYA",2001,2306540,343,343,"Public","Cardiology",0,294,23,"PG","Meghalaya",0
"2153","MEGHALAYA",2001,2306540,419,419,"Both","Cardiology",0,294,23,"PG","Meghalaya",0
"2154","MEGHALAYA",2001,2306540,498,498,"Public","Neurology",0,294,23,"PG","Meghalaya",0
"2155","MEGHALAYA",2001,2306540,574,574,"Both","Neurology",0,294,23,"PG","Meghalaya",0
"2156","MEGHALAYA",2001,2306540,653,653,"Public","Oncology",0,294,23,"PG","Meghalaya",0
"2157","MEGHALAYA",2001,2306540,729,729,"Both","Oncology",0,294,23,"PG","Meghalaya",0
"2158","MEGHALAYA",2001,2306540,808,808,"Public","Psychiatry",0,294,23,"PG","Meghalaya",0
"2159","MEGHALAYA",2001,2306540,884,884,"Both","Psychiatry",0,294,23,"PG","Meghalaya",0
